source,table,column,value,input_value,candidate,identifier,fma_id,category,relation,prov,eid,ms,notes
nlx_154697_8,nlx_154697_8,con_to,"Brain map: A85, Brain site: Corticoamygdalar transition area",Corticoamygdalar transition area,Corticoamygdalar transition area,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: A85, Brain site: Cta",Cta,central artery,UBERON:2005020,,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: A85, Brain site: EC",EC,epiphysial cluster,UBERON:2007004,,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: A85, Brain site: L",L,L,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: A85, Brain site: Lateral basal nucleus of the amygdala",Lateral basal nucleus of the amygdala,lateral part of basal amygdaloid nucleus,UBERON:0002888,FMA:68857,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: A85, Brain site: MB",MB,midbrain,UBERON:0001891,FMA:61993,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: A85, Brain site: ME",ME,median eminence of neurohypophysis,UBERON:0002197,FMA:74634,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: A85, Brain site: Me",Me,median eminence of neurohypophysis,UBERON:0002197,FMA:74634,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: A85, Brain site: PAM",PAM,PAM,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: A85, Brain site: Pam",Pam,Pam,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: A85, Brain site: cortical nucleus (amygdala)",cortical nucleus (amygdala),cortical nucleus (amygdala),,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: A85, Brain site: nucleus centralis (thalamus)",nucleus centralis (thalamus),nucleus centralis (thalamus),,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: A86, Brain site: Area 28a",Area 28a,Area 28a,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: A86, Brain site: Area 28b",Area 28b,Area 28b,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: A86, Brain site: CA1 subfield of Ammon`s horn",CA1 subfield of Ammon`s horn,CA1 subfield of Ammon`s horn,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: A86, Brain site: CA3 subfield of Ammons horn",CA3 subfield of Ammons horn,CA3 subfield of Ammons horn,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: A86, Brain site: CA4 subfield of Ammons horn",CA4 subfield of Ammons horn,CA4 subfield of Ammons horn,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: A86, Brain site: Parasubiculum",Parasubiculum,parasubiculum,UBERON:0004683,FMA:77604,anatomical entity,,labels,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: A86, Brain site: Per",Per,Per,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: A86, Brain site: Presubiculum",Presubiculum,presubiculum,UBERON:0001953,FMA:62486,anatomical entity,,labels,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: A86, Brain site: Pro",Pro,Pro,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: A86, Brain site: S",S,S,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: A86, Brain site: intermediate entorhinal cortex",intermediate entorhinal cortex,intermediate entorhinal cortex,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: A86, Brain site: paralaminar division of the medial basal nucleus",paralaminar division of the medial basal nucleus,paralaminar division of the medial basal nucleus,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: A86, Brain site: prosubiculum",prosubiculum,prosubiculum,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AAC85, Brain site: Area 7a",Area 7a,Area 7a,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AAC85, Brain site: Dorsal prelunate gyrus",Dorsal prelunate gyrus,Dorsal prelunate gyrus,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AAC85, Brain site: Lateral intraparietal area",Lateral intraparietal area,Lateral intraparietal area,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AAES90, Brain site: Area 7a",Area 7a,Area 7a,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AAES90, Brain site: Area 7b",Area 7b,Area 7b,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AAES90, Brain site: Dorsal prelunate gyrus",Dorsal prelunate gyrus,Dorsal prelunate gyrus,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AAES90, Brain site: Lateral intraparietal area",Lateral intraparietal area,Lateral intraparietal area,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AB89, Brain site: AB",AB,AB,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AB89, Brain site: ABpc",ABpc,ABpc,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AB89, Brain site: ABs",ABs,ABs,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AB89, Brain site: Accessor basal nucleus (amygdala), ventromedial division","Accessor basal nucleus (amygdala), ventromedial division","Accessor basal nucleus (amygdala), ventromedial division",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AB89, Brain site: Anterior cortical amygdaloid nucleus, layer I","Anterior cortical amygdaloid nucleus, layer I","Anterior cortical amygdaloid nucleus, layer I",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AB89, Brain site: Anterior cortical amygdaloid nucleus, layer II","Anterior cortical amygdaloid nucleus, layer II","Anterior cortical amygdaloid nucleus, layer II",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AB89, Brain site: Anterior cortical amygdaloid nucleus, layer III","Anterior cortical amygdaloid nucleus, layer III","Anterior cortical amygdaloid nucleus, layer III",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AB89, Brain site: B",B,B,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AB89, Brain site: Basal amygdaloid nucleus, intermediate part","Basal amygdaloid nucleus, intermediate part","Basal amygdaloid nucleus, intermediate part",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AB89, Brain site: CEM",CEM,CEM,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AB89, Brain site: Cel",Cel,Cel,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AB89, Brain site: Cem",Cem,Cem,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AB89, Brain site: Coa",Coa,Cortical amygdaloid nucleus,NIFGA:birnlex_2700,,anatomical entity,,abbrevs,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AB89, Brain site: Cop",Cop,Cop,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AB89, Brain site: I",I,I,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AB89, Brain site: L",L,L,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AB89, Brain site: Lateral amygdaloid capsular nuclei",Lateral amygdaloid capsular nuclei,Lateral amygdaloid capsular nuclei,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AB89, Brain site: ME",ME,median eminence of neurohypophysis,UBERON:0002197,FMA:74634,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AB89, Brain site: Me",Me,median eminence of neurohypophysis,UBERON:0002197,FMA:74634,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AB89, Brain site: Medial amygdaloid nucleus, layer I","Medial amygdaloid nucleus, layer I","Medial amygdaloid nucleus, layer I",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AB89, Brain site: Medial amygdaloid nucleus, layer II","Medial amygdaloid nucleus, layer II","Medial amygdaloid nucleus, layer II",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AB89, Brain site: Medial amygdaloid nucleus, layer III","Medial amygdaloid nucleus, layer III","Medial amygdaloid nucleus, layer III",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AB89, Brain site: Nucleus of the lateral olfactory tract",Nucleus of the lateral olfactory tract,nucleus of lateral olfactory tract,UBERON:0002893,FMA:61865,anatomical entity,,labels,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AB89, Brain site: Nucleus of the lateral olfactory tract, layer I","Nucleus of the lateral olfactory tract, layer I","Nucleus of the lateral olfactory tract, layer I",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AB89, Brain site: Nucleus of the lateral olfactory tract, layer II","Nucleus of the lateral olfactory tract, layer II","Nucleus of the lateral olfactory tract, layer II",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AB89, Brain site: Nucleus of the lateral olfactory tract, layer III","Nucleus of the lateral olfactory tract, layer III","Nucleus of the lateral olfactory tract, layer III",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AB89, Brain site: PL",PL,pectoral lymphatic vessel,UBERON:0001425,FMA:234865,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AB89, Brain site: Periamygdaloid cortex (sulcal part), deeper cell layer","Periamygdaloid cortex (sulcal part), deeper cell layer","Periamygdaloid cortex (sulcal part), deeper cell layer",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AB89, Brain site: Periamygdaloid cortex (sulcal part), superficial cell layer","Periamygdaloid cortex (sulcal part), superficial cell layer","Periamygdaloid cortex (sulcal part), superficial cell layer",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AB89, Brain site: Periamygdaloid cortex (sulcal part), superficial molecular layer (Layer I)","Periamygdaloid cortex (sulcal part), superficial molecular layer (Layer I)","Periamygdaloid cortex (sulcal part), superficial molecular layer (Layer I)",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AB89, Brain site: Periamygdaloid cortex 2",Periamygdaloid cortex 2,Periamygdaloid cortex 2,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AB89, Brain site: Periamygdaloid cortex 2, deeper cell layer","Periamygdaloid cortex 2, deeper cell layer","Periamygdaloid cortex 2, deeper cell layer",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AB89, Brain site: Periamygdaloid cortex 2, superficial cell layer","Periamygdaloid cortex 2, superficial cell layer","Periamygdaloid cortex 2, superficial cell layer",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AB89, Brain site: Periamygdaloid cortex 2, superficial molecular layer (Layer I)","Periamygdaloid cortex 2, superficial molecular layer (Layer I)","Periamygdaloid cortex 2, superficial molecular layer (Layer I)",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AB89, Brain site: Periamygdaloid cortex 3, deeper cell layer","Periamygdaloid cortex 3, deeper cell layer","Periamygdaloid cortex 3, deeper cell layer",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AB89, Brain site: Periamygdaloid cortex 3, superficial cell layer","Periamygdaloid cortex 3, superficial cell layer","Periamygdaloid cortex 3, superficial cell layer",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AB89, Brain site: Periamygdaloid cortex 3, superficial molecular layer (Layer I)","Periamygdaloid cortex 3, superficial molecular layer (Layer I)","Periamygdaloid cortex 3, superficial molecular layer (Layer I)",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AB89, Brain site: Periamygdaloid cortex, deeper cell layer","Periamygdaloid cortex, deeper cell layer","Periamygdaloid cortex, deeper cell layer",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AB89, Brain site: Periamygdaloid cortex, sulcal part","Periamygdaloid cortex, sulcal part","Periamygdaloid cortex, sulcal part",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AB89, Brain site: Periamygdaloid cortex, superficial cell layer","Periamygdaloid cortex, superficial cell layer","Periamygdaloid cortex, superficial cell layer",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AB89, Brain site: Periamygdaloid cortex, superficial molecular layer (Layer I)","Periamygdaloid cortex, superficial molecular layer (Layer I)","Periamygdaloid cortex, superficial molecular layer (Layer I)",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AB89, Brain site: accessory basal nucleus (amygdala), magnocellular subdivision","accessory basal nucleus (amygdala), magnocellular subdivision","accessory basal nucleus (amygdala), magnocellular subdivision",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AB89, Brain site: amygdalohippocampal area",amygdalohippocampal area,amygdalohippocampal area,UBERON:0034673,FMA:77607,anatomical entity,,labels,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AB89, Brain site: anterior amygdaloid area",anterior amygdaloid area,anterior amygdaloid area,UBERON:0002890,FMA:61861,anatomical entity,,labels,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AB89, Brain site: basal amygdaloid nucleus, magnocellular division","basal amygdaloid nucleus, magnocellular division","basal amygdaloid nucleus, magnocellular division",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AB89, Brain site: basal amygdaloid nucleus, parvicellular division","basal amygdaloid nucleus, parvicellular division","basal amygdaloid nucleus, parvicellular division",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AB89, Brain site: cortical nucleus, anterior division","cortical nucleus, anterior division","cortical nucleus, anterior division",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AB89, Brain site: cortical nucleus, posterior division","cortical nucleus, posterior division","cortical nucleus, posterior division",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AB89, Brain site: lateral nucleus (amygdala), ventrolateral subdivision","lateral nucleus (amygdala), ventrolateral subdivision","lateral nucleus (amygdala), ventrolateral subdivision",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AB89, Brain site: nucleus centralis (thalamus)",nucleus centralis (thalamus),nucleus centralis (thalamus),,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AB89, Brain site: periamygdaloid cortex",periamygdaloid cortex,periamygdaloid cortex,UBERON:0014537,,anatomical entity,,labels,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AB89, Brain site: periamygdaloid cortex",periamygdaloid cortex,periamygdaloid area,UBERON:0002656,FMA:62485,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: ABMR98, Brain site: Visual area 1",Visual area 1,Visual area 1,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: ABP80, Brain site: A",A,A,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: ABP80, Brain site: Ab",Ab,Ab,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: ABP80, Brain site: Basolateral nucleus of amygdala",Basolateral nucleus of amygdala,basal amygdaloid nucleus,UBERON:0002887,FMA:68855,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: ABP80, Brain site: Basolateral nucleus of amygdala",Basolateral nucleus of amygdala,basolateral amygdaloid nuclear complex,UBERON:0006107,FMA:84609,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: ABP80, Brain site: C",C,C,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: ABP80, Brain site: Lb",Lb,Lb,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: ABP80, Brain site: Mb",Mb,midbrain,UBERON:0001891,FMA:61993,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: ABP80, Brain site: Me",Me,median eminence of neurohypophysis,UBERON:0002197,FMA:74634,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: ABP80, Brain site: Pam",Pam,Pam,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: ABP80, Brain site: cortical nucleus (amygdala)",cortical nucleus (amygdala),cortical nucleus (amygdala),,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: ABP80, Brain site: lateral nucleus amygdalae",lateral nucleus amygdalae,lateral amygdaloid nucleus,UBERON:0002886,FMA:61866,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AC80, Brain site: AN",AN,AN,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AC80, Brain site: AV",AV,anteroventral nucleus of thalamus,UBERON:0002685,FMA:62143,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AC80, Brain site: AV",AV,anteroventral plate,UBERON:4300022,,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AC80, Brain site: BM",BM,BM,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AC80, Brain site: COA",COA,Cortical amygdaloid nucleus,NIFGA:birnlex_2700,,anatomical entity,,abbrevs,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AC80, Brain site: COP",COP,COP,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AC80, Brain site: L",L,L,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AC80, Brain site: ML",ML,Medial lemniscus,NIFGA:birnlex_887,,anatomical entity,,abbrevs,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AC80, Brain site: Nucleus paraventricularis thalami, pars anterior","Nucleus paraventricularis thalami, pars anterior","Nucleus paraventricularis thalami, pars anterior",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AC80, Brain site: Nucleus reuniens thalami",Nucleus reuniens thalami,reuniens nucleus,UBERON:0001921,FMA:62153,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AC80, Brain site: Putamen",Putamen,putamen,UBERON:0001874,FMA:61834,anatomical entity,,labels,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AC80, Brain site: anterior amygdaloid area",anterior amygdaloid area,anterior amygdaloid area,UBERON:0002890,FMA:61861,anatomical entity,,labels,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AC80, Brain site: basolateral nucleus (amygdala)",basolateral nucleus (amygdala),basal amygdaloid nucleus,UBERON:0002887,FMA:68855,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AC80, Brain site: basolateral nucleus (amygdala)",basolateral nucleus (amygdala),basolateral amygdaloid nuclear complex,UBERON:0006107,FMA:84609,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AC80, Brain site: central nucleus of the amygdala",central nucleus of the amygdala,central amygdaloid nucleus,UBERON:0002883,FMA:74047,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AF42, Brain site: AI",AI,AI,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AHGWU00, Brain site: GM",GM,GM,,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AHGWU00, Brain site: LGN",LGN,lateral geniculate body,UBERON:0001926,FMA:62209,anatomical entity,,synonyms,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AHGWU00, Brain site: Nucleus pulvinaris inferior thalami, pars centrolateralis","Nucleus pulvinaris inferior thalami, pars centrolateralis","Nucleus pulvinaris inferior thalami, pars centrolateralis",,,,,curator,,,
nlx_154697_8,nlx_154697_8,con_to,"Brain map: AHGWU00, Brain site: Nucleus pulvinaris inferior thalami, pars centromedialis","Nucleus pulvinaris inferior thalami, pars centromedialis","Nucleus pulvinaris inferior thalami, pars centromedialis",,,,,curator,,,
